"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Ads";"Sponsored products (PPC)";"Sponsored Display";"Sponsored brands (HSA)";"Sponsored Brands Video";"Google ads";"Facebook ads";"% Refunds";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Net profit";"Estimated payout";"Expenses";"Margin";"ROI";"BSR";"Real ACOS";"Sessions";"Unit Session Percentage"
"NewEleven Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass COG: 2,46 / Price: 15,98";"B0D1K731RT";"9U-YWFQ-3O7Z";"3";"";"47,94";"";"";"";"";"";"";"";"";"";"-";"";"-22,83";"-7,38";"";"17,73";"17,73";"25,11";"";"36,98";"240,24";"11 404";"";"";""
"NewEleven Gifts for Women Friendship - Funny Gift for Friends Female - Unique Friendship Gifts for Women, Friend, Female, Bestie, BFF, Soul Sister, Work Bestie - Candle COG: 4,55 / Price: 17,98";"B0D9L8P1XL";"1G-WJN6-34JP";"3";"";"53,94";"";"";"";"";"";"";"";"";"";"-";"";"-23,99";"-13,65";"";"16,30";"16,30";"29,95";"";"30,22";"119,41";"173 814";"";"";""
"NewEleven 50th Birthday Gifts For Women - 1975 50th Birthday Decorations For Women - Gifts For Her Turning 50 Year Old - 20 Oz Tumbler COG: 3,31 / Price: 21,98";"B0DH7X6R1J";"YJ-F5N3-DGJ5";"3";"";"65,94";"";"-25,07";"-25,07";"";"";"";"";"";"";"100";"3,31";"-23,25";"-9,93";"";"11,00";"11,00";"17,62";"";"16,68";"110,78";"3 319";"38,02";"";""
"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament COG: 2,33 / Price: 9,99";"B0DPM5JXP7";"BK-7AQP-YXO7";"3";"";"29,97";"";"-12,56";"-12,56";"";"";"";"";"";"";"-";"";"-13,64";"-6,99";"";"-3,22";"-3,22";"3,77";"";"-10,74";"-46,07";"75 431";"41,91";"";""
"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card COG: 0,39 / Price: 6,99";"B0FC5TBFWB";"60-KN47-M9LV";"3";"";"20,97";"-0,7";"-3,75";"-3,75";"";"";"";"";"";"";"-";"";"-9,92";"-1,17";"";"5,43";"5,43";"6,6";"";"25,89";"464,10";"12 617";"17,88";"";""
"NewEleven Funny Boss Gifts - Appreciaton Card, Boss Birthday Card For Men, Women, Manager - Supervisor Gifts For Women From Coworker, Colleague - Greeting Card COG: 0,39 / Price: 4,99";"B0FC5TLHKZ";"RT-64X6-JD53";"3";"";"14,97";"";"";"";"";"";"";"";"";"";"-";"";"-9,38";"-1,17";"";"4,42";"4,42";"5,59";"";"29,53";"377,78";"9 131";"";"";""
"NewEleven Gifts For Husband - Husband Birthday Gift, Christian Gift For Him, Husbands - Anniversary Present For Him Hubby From Wife, Her - Decorative Glass Scripture Jar With 92 Bible Verse COG: 0 / Price: 17,98";"B0FC61VF9P";"5Y-ELMB-DGUB";"3";"";"53,94";"-0,9";"-9,67";"-9,67";"";"";"";"";"";"";"-";"";"-20,46";"";"";"22,91";"22,91";"22,91";"";"42,47";"";"16 967";"17,93";"";""
"NewEleven Farewell Gifts For Coworkers - Coworker Leaving Gifts For Women, Goodbye Gift Card, Going Away Gift For Colleague, Work Bestie - Greeting Card COG: 0,39 / Price: 5,99";"B0FC68NMQ2";"UO-G2CF-RBYF";"3";"";"17,97";"-0,6";"";"";"";"";"";"";"";"";"-";"";"-9,77";"-1,17";"";"6,43";"6,43";"7,6";"";"35,78";"549,57";"9 131";"";"";""
"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts COG: 4,44 / Price: 19,98";"B09XDFF8FF";"HR-LSGT-JYQH";"2";"";"39,96";"";"";"";"";"";"";"";"";"";"-";"";"-15,7";"-8,88";"";"15,38";"15,38";"24,26";"";"38,49";"173,20";"52 514";"";"";""
"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler COG: 4,22 / Price: 19,98";"B09ZYCD6GX";"1Q-FSNP-VBED";"2";"";"39,96";"";"";"";"";"";"";"";"";"";"-";"";"-14,88";"-8,44";"";"16,64";"16,64";"25,08";"";"41,64";"197,16";"30 111";"";"";""
