(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0FGDHKH6G,B0CXXJ751C,"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass",7X-5K3W-K6CS,28,1,0.65%,2.33%,33,1,0.61%,2.13%,100.00%,0.00%,2,0,7.14%,0.00%,$31.96,$0.00,2,0
B0FFH2DPYK,B0CYS94K31,"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler",75-LNB7-IBAL,25,1,0.58%,2.33%,36,1,0.66%,2.13%,100.00%,0.00%,2,0,8.00%,0.00%,$35.96,$0.00,2,0
B0D6Y54MJD,B0CZDV6J3V,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass",0B-GUIB-F6GL,14,0,0.33%,0.00%,24,0,0.44%,0.00%,100.00%,0.00%,2,0,14.29%,0.00%,$27.96,$0.00,2,0
B0DKDWHJ2P,B0D1K731RT,"NewEleven Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass",9U-YWFQ-3O7Z,23,1,0.54%,2.33%,27,1,0.50%,2.13%,100.00%,100.00%,2,0,8.70%,0.00%,$31.96,$0.00,2,0
B0FFH2DPYK,B0D5YHG24C,"NewEleven 50th Birthday Gifts For Women, 50th Birthday Decorations, 50 Years Old Gifts For Her, Sister, Mom, Bestie, 1975 Birthday Gift For Women, Fifties Wine Tumbler - 12 Oz Tumbler",V3-2DHI-A0G1,9,0,0.21%,0.00%,9,0,0.17%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$33.96,$0.00,2,0
B0FD9QBGZH,B0DHCFTYVW,"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler",06-AGXV-L5EK,18,0,0.42%,0.00%,19,0,0.35%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,$39.96,$0.00,2,0
B0F3D315RZ,B0DK16MCXG,"NewEleven Women - Friend Gifts Ornaments 2025 - Friendship Gifts for Friends, Birthday Gift for Women, Besties, Soul Sisters - Ceramic Christmas Ornaments",JC-JJYR-OWD3,6,0,0.14%,0.00%,11,0,0.20%,0.00%,100.00%,0.00%,9,0,150.00%,0.00%,$44.91,$0.00,2,0
B0F4CLW9JM,B0DPM5JXP7,"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament",BK-7AQP-YXO7,9,0,0.21%,0.00%,21,0,0.39%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$19.98,$0.00,2,0
B0F3886BZJ,B0DQ8L1DQW,NewEleven 50th Birthday Gifts for Her,5L-JJQW-3R4J,2,0,0.05%,0.00%,6,0,0.11%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,$9.98,$0.00,2,0
B0FHKT7T9Q,B0F2T4JDF7,"NewEleven Birthday Gifts For Mom, Funny Card Gifts For Mom, Awesome Mommy Present From Daughter, Best Mother's Day Gift Idea For Wife, Sister - Humorous Greeting Card",AU-GMLU-KG6Z,143,0,3.34%,0.00%,177,0,3.25%,0.00%,33.33%,0.00%,2,0,1.40%,0.00%,$19.98,$0.00,2,0
B0FFGT9TWF,B0F6M3X7LG,"NewEleven Birthday Gifts For Women - Christian Gifts For Women, Her, Friends - Appreciation Present From Friend, Family - Decorative Glass Inspirational Scripture Jar With 92 Bible Verse",9Y-C7LJ-8AVP,43,1,1.00%,2.33%,47,1,0.86%,2.13%,100.00%,0.00%,2,0,4.65%,0.00%,$33.96,$0.00,2,0
B0FHKT7T9Q,B0FC5MVV3Q,"NewEleven Birthday Gifts For Women - Humorous Message, Funny Birthday Gift Card For Men, Women, Dad, Mom, Brother, Sister, Friends, Family - Greeting Card",H4-ZU99-Z57Y,24,0,0.56%,0.00%,27,0,0.50%,0.00%,100.00%,0.00%,2,0,8.33%,0.00%,$11.98,$0.00,2,0
B0FHBBJ3JH,B0FC5Q3KVJ,"NewEleven Gifts For Men - Romantic Gifts For Boyfriend, Husband, Him - Couple Gift Cards, Anniversary Card For Husband From Wife, Her - Greeting Card",BP-IWCY-92GM,37,0,0.86%,0.00%,43,0,0.79%,0.00%,100.00%,0.00%,2,0,5.41%,0.00%,$13.98,$0.00,2,0
B0FH6R5YTH,B0FC5W1QX7,"NewEleven Boss Gifts For Women, Men - Boss Birthday Card, Thank You Gift, Heartfelt Message For Leader - Appreciation Present For Manager Form Colleague, Coworker - Greeting Card",SS-6UAT-LTMJ,15,1,0.35%,2.33%,18,1,0.33%,2.13%,100.00%,0.00%,2,0,13.33%,0.00%,$9.98,$0.00,2,0
B0FH6R5YTH,B0FC62VRRC,"NewEleven Best Friend Gift - Funny Card, Best Friend Birthday Gifts For Women, Her, Girls - Bestie Present, Meaningful Gift From Friends - Greeting Card",OF-YAJT-Y5A4,61,1,1.43%,2.33%,69,1,1.27%,2.13%,100.00%,0.00%,2,0,3.28%,0.00%,$11.98,$0.00,2,0
B0FH6R5YTH,B0FC686CQV,"NewEleven Going Away Gift - Farewell Gifts For Coworkers, Boss - Coworker Leaving Gifts For Women, Goodbye Gift Card For Colleague, Work Bestie - Greeting Card",27-N5JD-WKOZ,29,1,0.68%,2.33%,36,1,0.66%,2.13%,100.00%,0.00%,2,0,6.90%,0.00%,$15.98,$0.00,2,0
B0FH6R5YTH,B0FC68NMQ2,"NewEleven Farewell Gifts For Coworkers - Coworker Leaving Gifts For Women, Goodbye Gift Card, Going Away Gift For Colleague, Work Bestie - Greeting Card",UO-G2CF-RBYF,18,0,0.42%,0.00%,20,0,0.37%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,$11.98,$0.00,2,0
B0F8BCC76K,B088GX79HT,"NewEleven Fathers Day Gift For Dad From Daughter, Son, Kids - Birthday Gift For Dad, Husband, Men - Best Present Idea For Father, Husband, Bonus Father From Daughter, Son, Wife - 20 Oz Tumbler",FR-LU39-KY8U,3,0,0.07%,0.00%,3,0,0.06%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$19.98,$0.00,1,0
B0FFH2DPYK,B089QFK8NV,"NewEleven 40th Birthday Gifts For Women - 40th Birthday Decorations For Women, Her - Best 40 Year Old Gifts Ideas For Wife, Mom, Friends, Sister - Turning 40 Presents For Female - 12 Oz Tumbler",6O-P3K0-CFHN,15,0,0.35%,0.00%,17,0,0.31%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$14.99,$0.00,1,0
B0DVZ9NWDG,B08Y8RZRHG,"NEWELEVEN Coworker Leaving Gift - Farewell, Going Away, New Job, Goodbye, Good Luck for Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler",31-PNFY-F78S,6,0,0.14%,0.00%,7,0,0.13%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$19.98,$0.00,1,0
B0F8BCC76K,B094CFGN42,"NewEleven Fathers Day Gift For Grandpa From Granddaughter, Grandson - Birthday Present Ideas For Grandfather, New Grampa, Promoted To Grandfather, Grandchildren, Grandkid - 20 Oz Tumbler",DW-NMEH-X37K,2,0,0.05%,0.00%,2,0,0.04%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0978WGWY4,"NewEleven Gifts For Him, Men - Gift For Men, Women, Dad, Husband, Friend - Thank You Gifts, Appreciation Gift, Graduation Presents For Men, Nurse, Teacher, Boss, Coworker - 20 Oz Tumbler",BJ-VG4K-QQW3,26,0,0.61%,0.00%,31,0,0.57%,0.00%,100.00%,0.00%,1,0,3.85%,0.00%,$16.98,$0.00,1,0
B0995JRMHP,B0995JRMHP,Neweleven Replacement Lid For 20 Oz NewEleven Tumbler - Pack of 2 lids,O1-FU7J-W72I,3,0,0.07%,0.00%,13,0,0.24%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$9.98,$0.00,1,0
B0DYP51XSW,B09XXP5V2W,"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler",FL-GKXG-L8RH,34,2,0.79%,4.65%,41,2,0.75%,4.26%,100.00%,0.00%,1,0,2.94%,0.00%,$19.98,$0.00,1,0
B0D6V486CJ,B09ZYBDMZ1,"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gift, Goodbye, Good Luck Presents For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler",Y3-JOZK-KF6U,24,0,0.56%,0.00%,25,0,0.46%,0.00%,100.00%,0.00%,1,0,4.17%,0.00%,$19.98,$0.00,1,0
B0FJDY1LNS,B0B2WGL9ZW,"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Gift - Coworker Leaving Gift, Farewell Gifts, Goodbye Presents For Coworkers, Friends - 12 Oz Tumbler",DI-F7I2-E7AK,5,0,0.12%,0.00%,5,0,0.09%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$22.98,$0.00,1,0
B0D6W5PCC1,B0B9SF2R4R,"NEWELEVEN 16 Oz Coffee Glass - Mama Needs Coffee - Transparent Glass - Reusable - 16 oz - Casual - Cold Drinks - Christmas, Mother's Day, Birthday - 1 Count",SB-OEYK-4VNP,11,0,0.26%,0.00%,12,0,0.22%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,$16.99,$0.00,1,0
B0DVZ28QXB,B0BC8SB3Y4,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Aunts Birthday Gift - Announcement, Promoted To Aunty, Best Auntie Ever - 16 Oz Coffee Glass",DT-HT71-4QRG,14,0,0.33%,0.00%,15,0,0.28%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$12.98,$0.00,1,0
B0F8VCZ61V,B0BDLH8KX3,"NewEleven Gifts For Wife, Her - Wife Gifts From Husband - Gift For Her - Gift Ideas For Women, Bride To Be, Fiancee, Wifey - 16 Oz Coffee Glass",47-ZC5Z-3DOW,4,0,0.09%,0.00%,7,0,0.13%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$11.99,$0.00,1,0
B0FGDHKH6G,B0BRCDZRSP,"NewEleven Christmas Gifts For Women Friendship - Funny Gifts For Friends Female - Unique Friendship Gift For Women, Friend, Female, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass",J6-0WCY-QT0U,12,0,0.28%,0.00%,12,0,0.22%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$12.98,$0.00,1,0
B0FG7PKPXP,B0BYDBW7PH,"NewEleven Gifts For Nurse - Nurse Gifts For Women - Caregiver Appreciation Gift, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass",IP-TZ2U-AFMB,9,0,0.21%,0.00%,9,0,0.17%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$9.99,$0.00,1,0
B0FGDHKH6G,B0C1BS7BV8,"NewEleven Cute Glass Coffee Cups With Lids And Straw – Aesthetic Cups – Iced Coffee Cup, Coffees Tumbler – Galentines Gifts For Women, Coffees Lover - 16 Oz Coffee Glass",8N-VAIO-VFH3,6,0,0.14%,0.00%,8,0,0.15%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$14.98,$0.00,1,0
B0DYP51XSW,B0C3CW184G,"NewEleven Retirement Gifts For Woman 2025 - Happy Retirement Gifts For Coworker Leaving - Farewell, Goodbye Presents For Women, Coworkers, Friends - 20 Oz Tumbler",L6-4LV1-54DE,15,0,0.35%,0.00%,21,0,0.39%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$19.98,$0.00,1,0
B0D6Y54MJD,B0CCDLWRTD,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women, Her, Friends - Book Accessories, Bookish Gifts For Writers, Readers, Librarian, Bookaholic, Bookworm – 16 Oz Coffee Glass",68-JFET-D7YN,8,0,0.19%,0.00%,8,0,0.15%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$13.98,$0.00,1,0
B0FD9TKCYT,B0CFQ4CDD5,"NewEleven Gifts For Women – Chaos Coordinator Gifts For Women, Boss, Manager, Coworker, Best Friend - Appreciation, Inspirational Gift For Teacher, Nurse, Social Worker – 20 Oz Tumbler",7K-U1QW-2RDX,3,0,0.07%,0.00%,3,0,0.06%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$17.98,$0.00,1,0
B0FD9TKCYT,B0CHJ3W9SQ,"NewEleven Gifts For Coworker Friends – Work Bestie Gifts For Women Friendship - Unique Present Ideas For Coworker Leaving, Going Away, Goodbye, Farewell Party – 20 Oz Tumbler",LA-XF5O-M492,5,0,0.12%,0.00%,6,0,0.11%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$19.98,$0.00,1,0
B0DVYKZQJ5,B0CJ2CKDR8,"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass",SE-AHQ6-UUXA,14,0,0.33%,0.00%,19,0,0.35%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$12.98,$0.00,1,0
B0F8BCC76K,B0CJLM3SV5,"NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Papa, Step Father, New Papa From Daughter - 20 Oz Tumbler",5B-L34H-TU17,2,0,0.05%,0.00%,3,0,0.06%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0CKYJ8WLN,"NewEleven Fathers Day Gift For Grandpa From Granddaughter, Grandson - Birthday Present Ideas For Grandfather, New Grandfather, Promoted To Granddad, Grandchildren, Grandkids - 20 Oz Tumbler",FM-KSML-Z7CU,11,0,0.26%,0.00%,11,0,0.20%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,$17.98,$0.00,1,0
B0F9W75LLW,B0CRDFWF44,"NewEleven Fathers Day Gift For Him - Birthday Gifts For Men, Funny Gift For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son – 20 Oz Tumbler",A5-0R5N-261B,3,0,0.07%,0.00%,4,0,0.07%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$19.98,$0.00,1,0
B0FD9QBGZH,B0CT8JTMF8,"NewEleven Birthday Gifts For Women - Funny Gag Gifts Ideas For Mom, Grandma, Wife, Her, Sister, Coworker - 40th 50th 60th 70th 80th Birthday Gifts For Women – 20 Oz Tumbler",T3-8QDV-BD6U,8,1,0.19%,2.33%,9,1,0.17%,2.13%,100.00%,0.00%,1,0,12.50%,0.00%,$15.98,$0.00,1,0
B0FJDLVWD4,B0CWTR4RFZ,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunts, Sister - Aunts Birthday Gift, Auntie Announcement, Promoted To Auntie, Best Aunties Ever - 20 Oz Tumbler",KH-DRF5-O4UX,3,1,0.07%,2.33%,3,1,0.06%,2.13%,100.00%,100.00%,1,1,33.33%,100.00%,$14.98,$14.98,1,1
B0FHPQWHQY,B0CY4G9VSR,"NewEleven Trucker Cap for Men, Dad, Husband, Fisherman – Funny Fishing Hat, Trucker Hat Birthday Present for Him, Father, Guys Who Love Fishing",BP-B33W-HG8K,23,0,0.54%,0.00%,29,0,0.53%,0.00%,100.00%,0.00%,1,0,4.35%,0.00%,$19.98,$0.00,1,0
B0F8QTMBRV,B0CYPWBV21,"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Forties Era Glass - 16 Oz Coffee Glass",SB-QEC6-U9NU,9,0,0.21%,0.00%,10,0,0.18%,0.00%,80.00%,0.00%,1,0,11.11%,0.00%,$16.99,$0.00,1,0
B0F8BCC76K,B0CZRZTBMT,"NewEleven Fathers Day Gift For Dad From Daughter Son Kids - Gift For Dad, Father, Step Father - Funny Birthday Gifts For Father - 20 Oz Tumbler",DJ-XD9G-NIPY,1,0,0.02%,0.00%,3,0,0.06%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$19.98,$0.00,1,0
B0D83GTKZK,B0D1GH6WJ6,"NewEleven 40th Birthday Gifts Women Men - 1985 40th Birthday Decorations For Men Women - Gifts For Men Women Turning 40-40 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler",ZV-XJ69-4UIW,9,0,0.21%,0.00%,19,0,0.35%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$14.98,$0.00,1,0
B0D1GHNG9D,B0D1GHNG9D,"NewEleven Gifts For Teacher - Teacher Gifts For Women - Teachers Appreciation, Retirement, Graduation Presents - End Of Year Teachers Gift From Student - 16 Oz Coffee Glass",DQ-DU5J-C7CQ,5,0,0.12%,0.00%,8,0,0.15%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$12.99,$0.00,1,0
B0DJSXDDTF,B0D831XY4Y,"NewEleven Retirement Candle - Funny Retirement Gift for Woman - Retired Gift Idea for Mom, Nurse, Teacher, Coworker & Friends - Scented Candle",8G-IBWS-BHP3,5,0,0.12%,0.00%,5,0,0.09%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$15.98,$0.00,1,0
B0FD9QBGZH,B0DH7PQ1RX,"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Men Women - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler",7N-6OBC-K7DN,6,0,0.14%,0.00%,9,0,0.17%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$19.98,$0.00,1,0
B0DKJ5THF2,B0DHC2C1S4,"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat",S1-6FQM-HSP6,8,0,0.19%,0.00%,9,0,0.17%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$17.98,$0.00,1,0
B0F4CLW9JM,B0DLV9CFVS,"NewEleven for Aunt from Niece, Nephew - Ornament for Aunt, New Auntie - Aunts Birthday Gift, Aunts Announcement, in My Auntie Era - Ceramic Christmas Ornaments",F8-F46H-JKVQ,1,0,0.02%,0.00%,1,0,0.02%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$6.99,$0.00,1,0
B0DQ42YY8T,B0DQ42YY8T,"NewEleven Gifts for Women, Gift for Her, Mom, Friends, A Year of Promises of God Bible Scripture Memory Verse Cards Set of 52 - Christian, Religious, Inspirational Gifts for Women",GQ-R013-PDDU,6,1,0.14%,2.33%,6,1,0.11%,2.13%,100.00%,0.00%,1,0,16.67%,0.00%,$9.98,$0.00,1,0
B0F4CLW9JM,B0DRT3MK34,"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament",87-ARXM-YV1I,12,1,0.28%,2.33%,17,1,0.31%,2.13%,100.00%,100.00%,1,0,8.33%,0.00%,$9.99,$0.00,1,0
B0FFGT9TWF,B0DVSJLHZN,"NewEleven Teacher Appreciation Gifts For Women, Thank You Gift for Teachers, Inspirational School Teacher Gifts from Students for Birthday, Retirement, Bible Jar For Teachers with 92 Bible Verses",W1-8IDB-BZ73,7,1,0.16%,2.33%,8,2,0.15%,4.26%,100.00%,0.00%,1,0,14.29%,0.00%,$17.98,$0.00,1,0
B0F48FK7R3,B0DWMZXCZP,"NewEleven Class Of 2025 Graduation Gifts For Her, Friends - Funny Master Degree, College Graduation Gifts From Friends And Family - 16 Oz Coffee Glass",UZ-8P0A-GPKD,3,0,0.07%,0.00%,3,0,0.06%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$11.99,$0.00,1,0
B0FD9TKCYT,B0DWN2GX75,"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurses - Nurse Appreciation Gifts For Women From Friends, Family And Coworker - 20 Oz Tumbler",P3-U5Q5-Y2JP,7,0,0.16%,0.00%,9,0,0.17%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$12.98,$0.00,1,0
B0FHPQWHQY,B0DYJ45P7Q,"NewEleven Birthday Gifts for Dad from Daughter, Son, Wife - First Time Present for Father, Men, Girl Dads Hat - Trucker Hat",QF-PTRY-DG2W,2,0,0.05%,0.00%,2,0,0.04%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$17.98,$0.00,1,0
B0FFGT9TWF,B0F13VCCMP,"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse",CG-9LUS-K14G,45,1,1.05%,2.33%,60,1,1.10%,2.13%,100.00%,0.00%,1,0,2.22%,0.00%,$17.98,$0.00,1,0
B0FG7QMV1Y,B0F3C9BMFZ,"NewEleven Retirement Gifts - Retirement Gift for Woman, Farewell Gift, Goodbye Present for Men, Women - Going Away, Goodbye Gifts for Coworkers - Candle",WY-FHPL-MTWW,10,0,0.23%,0.00%,11,0,0.20%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$11.98,$0.00,1,0
B0FFGT9TWF,B0F7XCP31P,"NewEleven Gift For Brother - Brother Birthday Gifts, Christian Gifts For Little, Adult Bro, Sibling - Meaningful Gift For Brothers From Sister, Family - Bible Jar",JB-RJTD-OQ2R,21,0,0.49%,0.00%,26,0,0.48%,0.00%,100.00%,0.00%,1,0,4.76%,0.00%,$18.98,$0.00,1,0
B0FFGT9TWF,B0FBRBL1CQ,"NewEleven Gifts For Aunt - Aunt Birthday Gifts From Niece, Newphew, Kids - Auntie Gift Ideas, Christian Gift For Aunt, Auntie - Decorative Glass Scripture Jar With 92 Bible Verse",O8-51RP-7R9U,32,0,0.75%,0.00%,38,0,0.70%,0.00%,100.00%,0.00%,1,0,3.13%,0.00%,$16.98,$0.00,1,0
B0FH6R5YTH,B0FC65ZB93,"NewEleven Gift For Boss - Thank You Boss Gifts For Women, Men, Leader - Meaningful Present, Appreciation Gifts For Boss From Coworker, Staff - Greeting Card",S6-VP1K-5XOQ,18,0,0.42%,0.00%,20,0,0.37%,0.00%,100.00%,0.00%,1,0,5.56%,0.00%,$5.99,$0.00,1,0
B0FHBBJ3JH,B0FC6DL8X8,"NewEleven Wedding Gifts For Couples 2025 - Heartfelt Message, Meaningful Wedding Card For Bride, Groom - Newly Wed Gifts For The Couple From Friend, Family - Greeting Card",XK-EXGK-T2H0,36,0,0.84%,0.00%,45,0,0.83%,0.00%,100.00%,0.00%,1,0,2.78%,0.00%,$5.99,$0.00,1,0
