(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0F9W75LLW,B097B9H21P,"NewEleven Gifts For Mom From Daughter, Son, Kids - Unique Birthday Gift For Mom Wife, New Mother, Bonus Mama, Pregnant Mama - Funny Gifts Ideas For Mum - 20 Oz Tumbler",YP-SEHP-8NOP,12,0,0.23%,0.00%,21,0,0.31%,0.00%,88.24%,0.00%,2,0,16.67%,0.00%,$33.96,$0.00,2,0
B0D6V486CJ,B09XDFF8FF,"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts",HR-LSGT-JYQH,175,1,3.38%,1.30%,192,2,2.87%,2.00%,99.45%,0.00%,2,0,1.14%,0.00%,$39.96,$0.00,2,0
B0D6V486CJ,B09ZYBDMZ1,"NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job Gift, Goodbye, Good Luck Presents For Coworkers, Friends, Boss, Men, Women - 20 Oz Tumbler",Y3-JOZK-KF6U,40,0,0.77%,0.00%,49,0,0.73%,0.00%,100.00%,0.00%,2,0,5.00%,0.00%,$39.96,$0.00,2,0
B0FJDY1LNS,B0B2WGL9ZW,"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Gift - Coworker Leaving Gift, Farewell Gifts, Goodbye Presents For Coworkers, Friends - 12 Oz Tumbler",DI-F7I2-E7AK,20,0,0.39%,0.00%,31,0,0.46%,0.00%,100.00%,0.00%,2,0,10.00%,0.00%,$45.96,$0.00,2,0
B0FJDY1LNS,B0B9RLH8RV,"NewEleven Retirement Gifts For Women 2024 - Happy Retirement Gift - Coworker Leaving, Farewell, Goodbye Gifts For Coworkers, Friends - 12 Oz Tumbler",HB-YPM1-SCJA,17,0,0.33%,0.00%,20,0,0.30%,0.00%,100.00%,0.00%,2,0,11.76%,0.00%,$45.96,$0.00,2,0
B0D6YH6BCN,B0BYDDFNBD,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift for Readers, Librarians, Bookaholics, Bookworm - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass",BC-HKBD-KBAM,21,0,0.41%,0.00%,24,0,0.36%,0.00%,95.45%,0.00%,2,0,9.52%,0.00%,$29.96,$0.00,2,0
B0FGDHKH6G,B0C1BS7BV8,"NewEleven Cute Glass Coffee Cups With Lids And Straw – Aesthetic Cups – Iced Coffee Cup, Coffees Tumbler – Galentines Gifts For Women, Coffees Lover - 16 Oz Coffee Glass",8N-VAIO-VFH3,8,0,0.15%,0.00%,10,0,0.15%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,$29.96,$0.00,2,0
B0FGDHKH6G,B0CBJQZCFY,"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass",2D-H3QH-UR6F,14,0,0.27%,0.00%,15,0,0.22%,0.00%,93.33%,0.00%,2,0,14.29%,0.00%,$29.96,$0.00,2,0
B0FD9QBGZH,B0CLYRNFBT,"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler",3N-MM56-1WA4,10,0,0.19%,0.00%,11,0,0.16%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,$31.98,$0.00,2,0
B0FJDLVWD4,B0CN926PG1,"NewEleven Gifts For Brothers From Sister, Bro - Best Birthday Gift For Big, Little Brother, Siblings, Brothers In Law, Men - 20 Oz Tumbler Navy",1O-O788-ZCZU,4,0,0.08%,0.00%,4,0,0.06%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,$39.96,$0.00,2,0
B0F9W75LLW,B0CRDFWF44,"NewEleven Fathers Day Gift For Him - Birthday Gifts For Men, Funny Gift For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son – 20 Oz Tumbler",A5-0R5N-261B,7,0,0.14%,0.00%,10,0,0.15%,0.00%,100.00%,0.00%,2,0,28.57%,0.00%,$39.96,$0.00,2,0
B0FHPQWHQY,B0CY4G9VSR,"NewEleven Trucker Cap for Men, Dad, Husband, Fisherman – Funny Fishing Hat, Trucker Hat Birthday Present for Him, Father, Guys Who Love Fishing",BP-B33W-HG8K,32,1,0.62%,1.30%,45,2,0.67%,2.00%,100.00%,0.00%,2,0,6.25%,0.00%,$39.96,$0.00,2,0
B0D6Y54MJD,B0CZDV6J3V,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass",0B-GUIB-F6GL,13,1,0.25%,1.30%,15,1,0.22%,1.00%,100.00%,100.00%,2,0,15.38%,0.00%,$27.96,$0.00,2,0
B0FG7PKPXP,B0D1GF81G8,"NewEleven Gifts For Nurse - Nursing Graduation Gift For Women Her - Caregiver Appreciation Gifts, Nursing Student, New Nurses, Nurse Practitioner, RN - 16 Oz Coffee Glass",WJ-F0KW-EYOB,16,0,0.31%,0.00%,20,0,0.30%,0.00%,94.74%,0.00%,2,0,12.50%,0.00%,$19.98,$0.00,2,0
B0DKDWHJ2P,B0D1K731RT,"NewEleven Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass",9U-YWFQ-3O7Z,25,2,0.48%,2.60%,26,2,0.39%,2.00%,96.15%,0.00%,2,0,8.00%,0.00%,$31.96,$0.00,2,0
B0FD9QBGZH,B0DM61B4F2,"NewEleven 1985 40th Birthday Gifts For Women - 40 Year Old Birthday Gifts Idea For Women, Her, Mom, Wife - Turning 40 Gift For Woman - 20 Oz Tumbler",1Y-PY2P-6Q4W,18,0,0.35%,0.00%,19,0,0.28%,0.00%,100.00%,0.00%,2,0,11.11%,0.00%,$43.96,$0.00,2,0
B0F4CLW9JM,B0DRT3MK34,"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Ornament",87-ARXM-YV1I,10,0,0.19%,0.00%,11,0,0.16%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,$19.98,$0.00,2,0
B0FJDY1LNS,B0F189PXWB,"NewEleven Retirement Gift For Woman 2025 - Farewell Gifts For Coworkers, Boss, Friend, Teacher, Grandma - Coworker Leaving Gifts For Women From Friend, Family - Tumbler 12 Oz",L4-F4C9-QOS5,17,1,0.33%,1.30%,21,1,0.31%,1.00%,100.00%,100.00%,2,0,11.76%,0.00%,$45.96,$0.00,2,0
B0F9WD297S,B0F59YVGWG,"NewEleven Funny Dad Birthday Gift from Daughter, Son, Kids – Humorous Card for Daddy, Bonus Dad, Father-in-Law – Great for Father’s Day, Birthday, Just Because – Sentimental Greeting Card",8P-L50D-6IVR,3,0,0.06%,0.00%,3,0,0.04%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,$15.98,$0.00,2,0
B0FJYFJ3WN,B0F6M1XX87,"NewEleven Coworker Gifts For Women, Men - Funny Best Friend Present For Work Bestie, Boss, Friends - Gift For Boss, Employer, Bestfriend Gag Gift From Colleague, Friends - 20 Oz Tumbler",51-MNGA-I4QG,44,0,0.85%,0.00%,49,0,0.73%,0.00%,100.00%,0.00%,2,0,4.55%,0.00%,$33.96,$0.00,2,0
B0FFGT9TWF,B0F8VPS7QN,"NewEleven Best Friend Birthday Gifts For Women - Best Friend Gift For Her, Him - Bestie Gift, Christian Present From Friends - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse",FY-G9UN-GE5E,12,0,0.23%,0.00%,17,0,0.25%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,$35.96,$0.00,2,0
B0FHKT7T9Q,B0FC5MVV3Q,"NewEleven Birthday Gifts For Women - Humorous Message, Funny Birthday Gift Card For Men, Women, Dad, Mom, Brother, Sister, Friends, Family - Greeting Card",H4-ZU99-Z57Y,30,0,0.58%,0.00%,40,0,0.60%,0.00%,100.00%,0.00%,2,0,6.67%,0.00%,$11.98,$0.00,2,0
B0FHKT7T9Q,B0FC5TBFWB,"NewEleven Dog Dad Gifts For Men - Humorous Present, Cute Birthday Gifts For Dog Lovers, Husband, Him - Funny Dog Dad Card From Friend, Family - Greeting Card",60-KN47-M9LV,30,1,0.58%,1.30%,36,1,0.54%,1.00%,100.00%,100.00%,2,0,6.67%,0.00%,$13.98,$0.00,2,0
B0FHKT7T9Q,B0FC65Z1KQ,"NewEleven Dog Mom Gifts For Women - Funny Dog Dad Gift, Cute Card For Dog Lover - Birthday Cards, Dog Dad Gifts For Men From Wife, Her, Friend - Greeting Card",ZM-69AN-C3J3,26,1,0.50%,1.30%,27,1,0.40%,1.00%,100.00%,100.00%,2,0,7.69%,0.00%,$11.98,$0.00,2,0
B0FH6R5YTH,B0FC6DMH5L,"NewEleven Funny Retirement Gifts For Men - Farewell Gifts For Coworkers, Funny Present For Boss, Colleague - Retirement Card For Men From Friend, Work Bestie - Greeting Card",7P-OJZF-5789,42,1,0.81%,1.30%,45,1,0.67%,1.00%,100.00%,100.00%,2,0,4.76%,0.00%,$11.98,$0.00,2,0
B0FHBBJ3JH,B0FC6DQZCQ,"NewEleven Wedding Gifts For Couples 2025 - Funny Wedding Card For Bride And Groom, Newly Wed Gifts For Couple - Meaningful Present From Friend And Family - Greeting Card",DP-MOZ6-JMS1,12,0,0.23%,0.00%,12,0,0.18%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,$9.98,$0.00,2,0
B0DVZ9NWDG,B08Y8RZRHG,"NEWELEVEN Coworker Leaving Gift - Farewell, Going Away, New Job, Goodbye, Good Luck for Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler",31-PNFY-F78S,12,0,0.23%,0.00%,14,0,0.21%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$19.98,$0.00,1,0
B0FJDLVWD4,B097H6PJCN,"NewEleven Gift For Uncle From Niece, Nephew - Funny Unkie Gift, Uncle Birthday Gifts - Best Present For New Uncles, Funcle, Unky Announcement - 20 Oz Tumbler",C5-L2Z6-TAT4,16,1,0.31%,1.30%,16,1,0.24%,1.00%,93.75%,0.00%,1,0,6.25%,0.00%,$19.98,$0.00,1,0
B0DYP51XSW,B09XDFLNR8,"NewEleven Retirement Gifts For Woman 2025 - Happy Retirement Gifts For Coworker Leaving - Farewell, Goodbye Presents For Women, Coworkers, Friends - 20 Oz Tumbler",74-78DN-W52B,13,0,0.25%,0.00%,15,0,0.22%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$19.98,$0.00,1,0
B0DK4PDRY3,B0C23Y5ZYH,"NewEleven Penguin Gifts For Women - Penguin Stuff For Pengy Lovers - Cute Funny Birthday Gift, Gift For Women, Best Friend, Sister, Daughter, Coworker - 16 Oz Coffee Glass",TU-6PXW-EYJS,5,0,0.10%,0.00%,7,0,0.10%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$14.98,$0.00,1,0
B0DYP51XSW,B0C3CW184G,"NewEleven Retirement Gifts For Woman 2025 - Happy Retirement Gifts For Coworker Leaving - Farewell, Goodbye Presents For Women, Coworkers, Friends - 20 Oz Tumbler",L6-4LV1-54DE,12,0,0.23%,0.00%,17,0,0.25%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$19.98,$0.00,1,0
B0DWDQQ88X,B0C9C5VX7S,"NewEleven Gifts For Sister From Sister, Brother - Unique Birthday Present For Sisters, Soul Sis, Big, Little Sisters, Sis In Law, Sibling, Bestie - 16 Oz Coffee Glass",T8-BRCL-CEUK,9,1,0.17%,1.30%,11,1,0.16%,1.00%,100.00%,100.00%,1,0,11.11%,0.00%,$16.98,$0.00,1,0
B0FD9TKCYT,B0CHJ3W9SQ,"NewEleven Gifts For Coworker Friends – Work Bestie Gifts For Women Friendship - Unique Present Ideas For Coworker Leaving, Going Away, Goodbye, Farewell Party – 20 Oz Tumbler",LA-XF5O-M492,14,0,0.27%,0.00%,17,0,0.25%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$19.98,$0.00,1,0
B0D8699Y17,B0CJ2CNDQT,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Auntie Birthday Gift - Announcement, Promoted To Aunty - 16 Oz Coffee Glass",92-KAM5-CE6S,16,1,0.31%,1.30%,23,1,0.34%,1.00%,100.00%,100.00%,2,0,12.50%,0.00%,$29.96,$0.00,1,0
B0F8BCC76K,B0CJLF7CW6,"NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Father, Step Papa, New Papa From Daughter - 20 Oz Tumbler",JY-5OP2-ZVFB,6,0,0.12%,0.00%,6,0,0.09%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$17.98,$0.00,1,0
B0FD9QBGZH,B0CT8JTMF8,"NewEleven Birthday Gifts For Women - Funny Gag Gifts Ideas For Mom, Grandma, Wife, Her, Sister, Coworker - 40th 50th 60th 70th 80th Birthday Gifts For Women – 20 Oz Tumbler",T3-8QDV-BD6U,20,0,0.39%,0.00%,20,0,0.30%,0.00%,100.00%,0.00%,1,0,5.00%,0.00%,$15.98,$0.00,1,0
B0F7H2RCV2,B0CWNTN1JN,"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass",XL-MR6A-RPZ5,33,1,0.64%,1.30%,36,1,0.54%,1.00%,100.00%,0.00%,1,0,3.03%,0.00%,$23.98,$0.00,1,0
B0FJDLVWD4,B0CY4HY9KC,"NewEleven Gifts For Him, Men - Fishing Gifts For Men, Dad, Cup Gift For Fisherman, Father - Dad Birthday Gift From Wife, Kids - 20 Oz Tumbler",KK-1KUK-ZBSZ,12,1,0.23%,1.30%,14,1,0.21%,1.00%,100.00%,0.00%,1,0,8.33%,0.00%,$15.98,$0.00,1,0
B0F8QTMBRV,B0CYPWBV21,"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Forties Era Glass - 16 Oz Coffee Glass",SB-QEC6-U9NU,12,1,0.23%,1.30%,12,1,0.18%,1.00%,90.00%,100.00%,1,0,8.33%,0.00%,$16.99,$0.00,1,0
B0D83GTKZK,B0D1GH6WJ6,"NewEleven 40th Birthday Gifts Women Men - 1985 40th Birthday Decorations For Men Women - Gifts For Men Women Turning 40-40 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler",ZV-XJ69-4UIW,11,1,0.21%,1.30%,15,1,0.22%,1.00%,100.00%,100.00%,1,0,9.09%,0.00%,$14.98,$0.00,1,0
B0DVYKZQJ5,B0D2NSHWZK,"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For Godmom, Godparents - 16 Oz Coffee Glass",J5-EJIM-0Y8E,9,0,0.17%,0.00%,9,0,0.13%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$12.98,$0.00,1,0
B0FFH2DPYK,B0D79751XN,"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations For Women - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Wine Tumbler - 12 Oz Tumbler",BA-CM7Z-VMQN,9,0,0.17%,0.00%,9,0,0.13%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$12.98,$0.00,1,0
B0DKDWHJ2P,B0DCJQ2SKV,"NewEleven Gifts For Mom, New Mom – 2025 Pregnancy Gifts For First Time Mother, Pregnant, Expecting Mama, Mother To Be, Mama, Mommy To Be - 16 Oz Coffee Glass",F5-C0C3-Z1JN,12,0,0.23%,0.00%,14,0,0.21%,0.00%,92.86%,0.00%,1,0,8.33%,0.00%,$12.99,$0.00,1,0
B0FD9QBGZH,B0DH83T7MF,"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Him Her - Present For Men Women Turning 50 Year Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler",RP-GISO-TOFC,16,1,0.31%,1.30%,16,1,0.24%,1.00%,100.00%,0.00%,1,0,6.25%,0.00%,$19.98,$0.00,1,0
B0FD9QBGZH,B0DHCGTL3R,"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations - Gifts For Men Women Turning 70-70 Year Old Gifts For Man, Woman - 20 Oz Tumbler",DF-AWOB-F9BG,31,0,0.60%,0.00%,41,0,0.61%,0.00%,100.00%,0.00%,1,0,3.23%,0.00%,$19.98,$0.00,1,0
B0F4CLW9JM,B0DLV7X769,"NewEleven for Aunt from Niece, Nephew for Auntie, Sister - Auntie Announcement, Promoted to Aunt, Best Aunts Ever Gift - Christmas Tree Decoration Ceramic Ornament",DH-DI42-NMFV,4,0,0.08%,0.00%,5,0,0.07%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$6.99,$0.00,1,0
B0F4CLW9JM,B0DPM5JXP7,"NewEleven House Warming Gifts, New Home Ornament 2025, Dream Home Gift Ideas Decor - Welcome Home Gifts, Housewarming Gift New Home, Best Housewarming Presents 2025 - Glass Ornament",BK-7AQP-YXO7,6,0,0.12%,0.00%,7,0,0.10%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$9.99,$0.00,1,0
B0F4CLW9JM,B0DRT2D2ZB,"NewEleven Wedding Gifts - Mr and Mrs, Bridal Shower Decorations - Wedding Gifts for Couples 2025, Bride Gift for Friends - Just Married Glass 2025 Ornament",GU-M8AT-5NTK,8,1,0.15%,1.30%,8,1,0.12%,1.00%,100.00%,100.00%,1,0,12.50%,0.00%,$9.99,$0.00,1,0
B0FFGT9TWF,B0DVSJLHZN,"NewEleven Teacher Appreciation Gifts For Women, Thank You Gift for Teachers, Inspirational School Teacher Gifts from Students for Birthday, Retirement, Bible Jar For Teachers with 92 Bible Verses",W1-8IDB-BZ73,9,0,0.17%,0.00%,14,0,0.21%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$17.98,$0.00,1,0
B0FD9TKCYT,B0DWN2GX75,"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurses - Nurse Appreciation Gifts For Women From Friends, Family And Coworker - 20 Oz Tumbler",P3-U5Q5-Y2JP,13,1,0.25%,1.30%,16,1,0.24%,1.00%,100.00%,0.00%,1,0,7.69%,0.00%,$12.98,$0.00,1,0
B0FG7PKPXP,B0DWN3SH33,"NewEleven Nurse Gifts For Women, Nursing Student, Nurses Practitioner, Registered Nurse - Gifts For Nurses From Friend, Family And Coworker - 16 Oz Coffee Glass",C0-X5FU-OU85,17,0,0.33%,0.00%,22,0,0.33%,0.00%,100.00%,0.00%,2,0,11.76%,0.00%,$19.98,$0.00,1,0
B0F7H2RCV2,B0F13MKH7X,"NewEleven Retirement Gift For Woman 2025 - Coworker Leaving Gift, Going Away Gifts For Friends, Her, Mom, Boss - Farewell Gifts For Coworkers Women From Friend, Family And Colleague - 16 Oz Wine Glass",ML-PHKJ-4KBU,38,1,0.73%,1.30%,44,4,0.66%,4.00%,100.00%,0.00%,1,0,2.63%,0.00%,$23.98,$0.00,1,0
B0FHKT7T9Q,B0F2T4JDF7,"NewEleven Birthday Gifts For Mom, Funny Card Gifts For Mom, Awesome Mommy Present From Daughter, Best Mother's Day Gift Idea For Wife, Sister - Humorous Greeting Card",AU-GMLU-KG6Z,128,0,2.47%,0.00%,158,0,2.36%,0.00%,27.92%,0.00%,1,0,0.78%,0.00%,$9.99,$0.00,1,0
B0FG7QMV1Y,B0F3C9BMFZ,"NewEleven Retirement Gifts - Retirement Gift for Woman, Farewell Gift, Goodbye Present for Men, Women - Going Away, Goodbye Gifts for Coworkers - Candle",WY-FHPL-MTWW,10,0,0.19%,0.00%,11,0,0.16%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$11.98,$0.00,1,0
B0FFGT9TWF,B0F7WYS1R1,"NewEleven Uncle Birthday Gifts - Gift For Uncle, Funcle - Meaningful Present, Birthday Gift For Uncles From Newphew, Niece, Kids - Bible Jar",YA-B9EW-YOZ9,8,0,0.15%,0.00%,11,0,0.16%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$17.98,$0.00,1,0
B0FHBBJ3JH,B0FC5Q3KVJ,"NewEleven Gifts For Men - Romantic Gifts For Boyfriend, Husband, Him - Couple Gift Cards, Anniversary Card For Husband From Wife, Her - Greeting Card",BP-IWCY-92GM,28,0,0.54%,0.00%,32,0,0.48%,0.00%,100.00%,0.00%,1,0,3.57%,0.00%,$6.99,$0.00,1,0
B0FH6R5YTH,B0FC5TLHKZ,"NewEleven Funny Boss Gifts - Appreciaton Card, Boss Birthday Card For Men, Women, Manager - Supervisor Gifts For Women From Coworker, Colleague - Greeting Card",RT-64X6-JD53,15,0,0.29%,0.00%,18,0,0.27%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$4.99,$0.00,1,0
B0FH6R5YTH,B0FC65ZB93,"NewEleven Gift For Boss - Thank You Boss Gifts For Women, Men, Leader - Meaningful Present, Appreciation Gifts For Boss From Coworker, Staff - Greeting Card",S6-VP1K-5XOQ,19,0,0.37%,0.00%,19,0,0.28%,0.00%,100.00%,0.00%,1,0,5.26%,0.00%,$5.99,$0.00,1,0
B0FH6R5YTH,B0FC6CL2XN,"NewEleven Teacher Thank You Cards - Teachers Appreciation Gifts, Heartfelt Messeage, Meaningful Thank You Teacher Gifts From Student, Kids - Greeting Card",DM-O5C7-TN8L,15,0,0.29%,0.00%,17,0,0.25%,0.00%,100.00%,0.00%,3,0,20.00%,0.00%,$14.97,$0.00,1,0
B0FH6R5YTH,B0FC6CNPQK,"NewEleven Thank You Cards - Teacher Appreciation Gifts, Thanks You Present For Friend, Teacher, Boss - Thank You Gifts For Women, Men From Bestie, Family, Colleague - Greeting Card",4R-QNTR-6X4P,25,0,0.48%,0.00%,32,0,0.48%,0.00%,100.00%,0.00%,1,0,4.00%,0.00%,$4.99,$0.00,1,0
