(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0F48FK7R3,B0DWMZXCZP,"NewEleven Class Of 2025 Graduation Gifts For Her, Friends - Funny Master Degree, College Graduation Gifts From Friends And Family - 16 Oz Coffee Glass",UZ-8P0A-GPKD,5,0,0.09%,0.00%,5,0,0.07%,0.00%,100.00%,0.00%,3,0,60.00%,0.00%,$35.97,$0.00,3,0
B0FJYFJ3WN,B0F6M1XX87,"NewEleven Coworker Gifts For Women, Men - Funny Best Friend Present For Work Bestie, Boss, Friends - Gift For Boss, Employer, Bestfriend Gag Gift From Colleague, Friends - 20 Oz Tumbler",51-MNGA-I4QG,32,0,0.56%,0.00%,36,0,0.50%,0.00%,100.00%,0.00%,3,0,9.38%,0.00%,$50.94,$0.00,3,0
B0FHBBJ3JH,B0FC5Q3KVJ,"NewEleven Gifts For Men - Romantic Gifts For Boyfriend, Husband, Him - Couple Gift Cards, Anniversary Card For Husband From Wife, Her - Greeting Card",BP-IWCY-92GM,34,0,0.60%,0.00%,41,0,0.57%,0.00%,100.00%,0.00%,3,0,8.82%,0.00%,$20.97,$0.00,3,0
B0FH6R5YTH,B0FC5XL613,"NewEleven Funny Gifts For Boss - Thank You Card, Appreciation Present, Birthday Boss Gifts For Women, Men - Manager Gift From Staff, Coworker, Colleague - Greeting Card",UU-WJ6M-WTFN,31,0,0.54%,0.00%,34,0,0.47%,0.00%,100.00%,0.00%,3,0,9.68%,0.00%,$17.97,$0.00,3,0
B0FH6R5YTH,B0FC62VRRC,"NewEleven Best Friend Gift - Funny Card, Best Friend Birthday Gifts For Women, Her, Girls - Bestie Present, Meaningful Gift From Friends - Greeting Card",OF-YAJT-Y5A4,58,0,1.02%,0.00%,66,0,0.92%,0.00%,100.00%,0.00%,3,0,5.17%,0.00%,$17.97,$0.00,3,0
B0FHKT7T9Q,B0FC65Z1KQ,"NewEleven Dog Mom Gifts For Women - Funny Dog Dad Gift, Cute Card For Dog Lover - Birthday Cards, Dog Dad Gifts For Men From Wife, Her, Friend - Greeting Card",ZM-69AN-C3J3,29,1,0.51%,1.32%,32,1,0.45%,1.05%,100.00%,0.00%,3,0,10.34%,0.00%,$17.97,$0.00,3,0
B0D6V486CJ,B09XDFF8FF,"NewEleven 20 Oz Tumbler - Farewell Gift for Coworker, BPA-Free Stainless Steel Drinking Cup, Double Wall Vacuum Insulation, Going Away Gift for Men Women, Good Luck Gifts",HR-LSGT-JYQH,582,8,10.23%,10.53%,629,8,8.75%,8.42%,99.67%,100.00%,2,0,0.34%,0.00%,$39.96,$0.00,2,0
B0FJDY1LNS,B0B2WGL9ZW,"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Gift - Coworker Leaving Gift, Farewell Gifts, Goodbye Presents For Coworkers, Friends - 12 Oz Tumbler",DI-F7I2-E7AK,15,0,0.26%,0.00%,21,0,0.29%,0.00%,100.00%,0.00%,2,0,13.33%,0.00%,$45.96,$0.00,2,0
B0FJDY1LNS,B0B9RLH8RV,"NewEleven Retirement Gifts For Women 2024 - Happy Retirement Gift - Coworker Leaving, Farewell, Goodbye Gifts For Coworkers, Friends - 12 Oz Tumbler",HB-YPM1-SCJA,16,0,0.28%,0.00%,21,0,0.29%,0.00%,100.00%,0.00%,2,0,12.50%,0.00%,$45.96,$0.00,2,0
B0F8VCZ61V,B0BDLH8KX3,"NewEleven Gifts For Wife, Her - Wife Gifts From Husband - Gift For Her - Gift Ideas For Women, Bride To Be, Fiancee, Wifey - 16 Oz Coffee Glass",47-ZC5Z-3DOW,6,0,0.11%,0.00%,9,0,0.13%,0.00%,85.71%,0.00%,2,0,33.33%,0.00%,$23.98,$0.00,2,0
B0FG7PKPXP,B0BYDBW7PH,"NewEleven Gifts For Nurse - Nurse Gifts For Women - Caregiver Appreciation Gift, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass",IP-TZ2U-AFMB,9,0,0.16%,0.00%,12,0,0.17%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$19.98,$0.00,2,0
B0D6YH6BCN,B0BYDDFNBD,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gift for Readers, Librarians, Bookaholics, Bookworm - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass",BC-HKBD-KBAM,28,0,0.49%,0.00%,38,0,0.53%,0.00%,94.74%,0.00%,2,0,7.14%,0.00%,$29.96,$0.00,2,0
B0FGDHKH6G,B0CBJQZCFY,"NewEleven Gifts For Friends, Bestie – Work Bestie Presents For Women Friends - Appreciation Gifts For Coworkers, Unique Present Ideas For Coworker Leaving, Farewell Party – 16 Oz Coffee Glass",2D-H3QH-UR6F,12,0,0.21%,0.00%,13,0,0.18%,0.00%,100.00%,0.00%,5,0,41.67%,0.00%,$74.90,$0.00,2,0
B0FD9QBGZH,B0CLYRNFBT,"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler",3N-MM56-1WA4,12,0,0.21%,0.00%,19,0,0.26%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,$31.98,$0.00,2,0
B0F7H2RCV2,B0CWNTN1JN,"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass",XL-MR6A-RPZ5,39,0,0.69%,0.00%,40,0,0.56%,0.00%,100.00%,0.00%,2,0,5.13%,0.00%,$47.96,$0.00,2,0
B0F8QTMBRV,B0CYPT8HM7,"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations - 30 Year Old Gifts For Her, Woman, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass",C9-FSMU-8JV2,40,1,0.70%,1.32%,46,1,0.64%,1.05%,100.00%,0.00%,2,0,5.00%,0.00%,$33.96,$0.00,2,0
B0DKDWHJ2P,B0D1K731RT,"NewEleven Gifts For Girl Mom - Gift For A Mom Of Girls, Pregnant Moms, Expecting Moms, Mama, Mother To Be, Mommy To Be, First Time Mommy - 16 Oz Coffee Glass",9U-YWFQ-3O7Z,32,0,0.56%,0.00%,36,0,0.50%,0.00%,97.06%,0.00%,2,0,6.25%,0.00%,$31.96,$0.00,2,0
B0DP2KFK2P,B0DH7Y6RDX,"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass",IC-D6DJ-S9KY,12,0,0.21%,0.00%,15,0,0.21%,0.00%,100.00%,0.00%,2,0,16.67%,0.00%,$25.98,$0.00,2,0
B0FFGT9TWF,B0DVSKBSWN,"NewEleven Fathers Day Gift For Dad, Birthday Gifts For Dad From Daughter, Son - New Dad Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse",GE-UCH3-MNIE,41,0,0.72%,0.00%,45,0,0.63%,0.00%,100.00%,0.00%,2,0,4.88%,0.00%,$33.96,$0.00,2,0
B0FD9TKCYT,B0DYDZFRZD,"NewEleven Gift For Teachers - Teacher Appreciation Gifts For Women, New Teachers - Teacher Gifts For Women From Student, Friends, Family And Coworker - 20 Oz Tumbler",4E-EG59-NN41,7,0,0.12%,0.00%,7,0,0.10%,0.00%,100.00%,0.00%,2,0,28.57%,0.00%,$33.96,$0.00,2,0
B0FFGT9TWF,B0F13VCCMP,"NewEleven Daughter Birthday Gifts - Gifts For Daughter, Daughters In Law - Daughters Birthday Gift Ideas From Mom, Dad - Decorative Glass Scripture Jar With 92 Bible Verse",CG-9LUS-K14G,54,2,0.95%,2.63%,66,2,0.92%,2.11%,100.00%,100.00%,2,0,3.70%,0.00%,$35.96,$0.00,2,0
B0FFGT9TWF,B0F7WVKZ6F,"NewEleven Gift For Grandpa - Meaningful Grandpa Gifts From Granddaughter, Grandson - Grandpa Birthday Gifts For Grandfather, New Granddad, PaPa - Bible Jar",8O-S5PG-85KF,15,1,0.26%,1.32%,16,1,0.22%,1.05%,100.00%,0.00%,2,0,13.33%,0.00%,$33.96,$0.00,2,0
B0FFGT9TWF,B0F7WYS1R1,"NewEleven Uncle Birthday Gifts - Gift For Uncle, Funcle - Meaningful Present, Birthday Gift For Uncles From Newphew, Niece, Kids - Bible Jar",YA-B9EW-YOZ9,9,0,0.16%,0.00%,9,0,0.13%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$35.96,$0.00,2,0
B0FFGT9TWF,B0F7XCP31P,"NewEleven Gift For Brother - Brother Birthday Gifts, Christian Gifts For Little, Adult Bro, Sibling - Meaningful Gift For Brothers From Sister, Family - Bible Jar",JB-RJTD-OQ2R,35,0,0.62%,0.00%,45,0,0.63%,0.00%,100.00%,0.00%,2,0,5.71%,0.00%,$37.96,$0.00,2,0
B0FH6R5YTH,B0FC6CNPQK,"NewEleven Thank You Cards - Teacher Appreciation Gifts, Thanks You Present For Friend, Teacher, Boss - Thank You Gifts For Women, Men From Bestie, Family, Colleague - Greeting Card",4R-QNTR-6X4P,23,0,0.40%,0.00%,24,0,0.33%,0.00%,100.00%,0.00%,2,0,8.70%,0.00%,$9.98,$0.00,2,0
B0FHBBJ3JH,B0FC6DL8X8,"NewEleven Wedding Gifts For Couples 2025 - Heartfelt Message, Meaningful Wedding Card For Bride, Groom - Newly Wed Gifts For The Couple From Friend, Family - Greeting Card",XK-EXGK-T2H0,44,0,0.77%,0.00%,51,0,0.71%,0.00%,100.00%,0.00%,3,0,6.82%,0.00%,$17.97,$0.00,2,0
B0FH6R5YTH,B0FC6DMH5L,"NewEleven Funny Retirement Gifts For Men - Farewell Gifts For Coworkers, Funny Present For Boss, Colleague - Retirement Card For Men From Friend, Work Bestie - Greeting Card",7P-OJZF-5789,44,1,0.77%,1.32%,47,1,0.65%,1.05%,100.00%,100.00%,2,0,4.55%,0.00%,$11.98,$0.00,2,0
B0D83GTKZK,B08R8SW1NM,"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Men Women - Gifts For Women Turning 50-50 Year Old Gift For Men, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler",IW-9AEL-FYY3,10,0,0.18%,0.00%,12,0,0.17%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$14.99,$0.00,1,0
B0DVZ9NWDG,B08Y8RZRHG,"NEWELEVEN Coworker Leaving Gift - Farewell, Going Away, New Job, Goodbye, Good Luck for Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler",31-PNFY-F78S,5,0,0.09%,0.00%,6,0,0.08%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0978WGWY4,"NewEleven Gifts For Him, Men - Gift For Men, Women, Dad, Husband, Friend - Thank You Gifts, Appreciation Gift, Graduation Presents For Men, Nurse, Teacher, Boss, Coworker - 20 Oz Tumbler",BJ-VG4K-QQW3,19,0,0.33%,0.00%,21,0,0.29%,0.00%,95.00%,0.00%,1,0,5.26%,0.00%,$16.98,$0.00,1,0
B0F9W75LLW,B097B9H21P,"NewEleven Gifts For Mom From Daughter, Son, Kids - Unique Birthday Gift For Mom Wife, New Mother, Bonus Mama, Pregnant Mama - Funny Gifts Ideas For Mum - 20 Oz Tumbler",YP-SEHP-8NOP,11,0,0.19%,0.00%,12,0,0.17%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,$16.98,$0.00,1,0
B0FJDLVWD4,B097H6PJCN,"NewEleven Gift For Uncle From Niece, Nephew - Funny Unkie Gift, Uncle Birthday Gifts - Best Present For New Uncles, Funcle, Unky Announcement - 20 Oz Tumbler",C5-L2Z6-TAT4,6,0,0.11%,0.00%,8,0,0.11%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$19.98,$0.00,1,0
B0995JRMHP,B0995JRMHP,Neweleven Replacement Lid For 20 Oz NewEleven Tumbler - Pack of 2 lids,O1-FU7J-W72I,1,0,0.02%,0.00%,1,0,0.01%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$9.98,$0.00,1,0
B0DYP51XSW,B09XDFLNR8,"NewEleven Retirement Gifts For Woman 2025 - Happy Retirement Gifts For Coworker Leaving - Farewell, Goodbye Presents For Women, Coworkers, Friends - 20 Oz Tumbler",74-78DN-W52B,5,0,0.09%,0.00%,9,0,0.13%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$19.98,$0.00,1,0
B0DYP51XSW,B09YCTFXYV,"NewEleven Retirement Gifts For Men Women 2025 - Retirement Party Decorations - Retired Presents For Coworker Leaving, Men, Retired People, Coworkers, Friends - 20 Oz Tumbler",KG-HY7Y-VD9N,10,0,0.18%,0.00%,11,0,0.15%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$19.98,$0.00,1,0
B0FGDHKH6G,B0BRB5SPYZ,"NewEleven Gifts For Women Friendship - Funny Gifts For Friends Female - Unique Friendship Present For Her, Female, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass",25-YAS2-RJHI,12,0,0.21%,0.00%,15,0,0.21%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$15.98,$0.00,1,0
B0DM95S8ZK,B0BRCG7S9H,"NewEleven Gifts For Dog Lovers, Dogs Owners, Dog Moms, Fur Mama - Dog Mom Gifts For Women - Cute Funny Gift For Women, Best Friend, Girlfriend - 16 Oz Coffee Glass",2R-X9LF-IOEW,15,0,0.26%,0.00%,19,0,0.26%,0.00%,89.47%,0.00%,1,0,6.67%,0.00%,$9.99,$0.00,1,0
B0DWDQQ88X,B0BYCSHGYX,"NewEleven Gifts For Sister From Sisters, Brother - Unique Birthday Present, Soul Sister, Big Sis Little Sis, Sisters In Law, Sibling, Bestie - 16 Oz Coffee Glass",LB-UB38-W1AN,8,1,0.14%,1.32%,9,1,0.13%,1.05%,100.00%,0.00%,1,0,12.50%,0.00%,$15.98,$0.00,1,0
B0DK4PDRY3,B0C23Y5ZYH,"NewEleven Penguin Gifts For Women - Penguin Stuff For Pengy Lovers - Cute Funny Birthday Gift, Gift For Women, Best Friend, Sister, Daughter, Coworker - 16 Oz Coffee Glass",TU-6PXW-EYJS,3,0,0.05%,0.00%,5,0,0.07%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$14.98,$0.00,1,0
B0FJDLVWD4,B0C9D2PHMH,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Auntie, Sister - Aunty Birthday Gift, Announcement, Promoted To Auntie, Best Aunty Ever - 20 Oz Tumbler",GX-USB4-E6T8,3,1,0.05%,1.32%,3,1,0.04%,1.05%,66.67%,0.00%,1,0,33.33%,0.00%,$15.98,$0.00,1,0
B0FG7PKPXP,B0CBJR253J,"NewEleven Gifts For Nurse - Nurse Gift For Women - Caregiver Appreciation Gifts, Nursing Student, Nurses Practitioner - RN Gift For Nurses Women - 16 Oz Coffee Glass",DM-ZO4D-MA58,13,1,0.23%,1.32%,21,1,0.29%,1.05%,100.00%,100.00%,1,1,7.69%,100.00%,$9.99,$9.99,1,1
B0D6W5PCC1,B0CBJSYJJS,"NEWELEVEN 16 Oz Coffee Glass - Mom Birthday Gifts, Multicolor, Glass, 16 oz, Reusable, Insulated, Cylindrical, Casual, Cold Drinks, Christmas, Mother's Day, Birthday",IV-16R1-T5AZ,7,0,0.12%,0.00%,8,0,0.11%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$12.98,$0.00,1,0
B0D6Y54MJD,B0CCDLWRTD,"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women, Her, Friends - Book Accessories, Bookish Gifts For Writers, Readers, Librarian, Bookaholic, Bookworm – 16 Oz Coffee Glass",68-JFET-D7YN,10,0,0.18%,0.00%,11,0,0.15%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$13.98,$0.00,1,0
B0F9W75LLW,B0CG8NHNWF,"NewEleven Gifts For Mom, Wife - Gifts For Mom From Daughter, Son, Kids - Unique Birthday Present Ideas For Mother, Wife, New Mama From Daughter, Son, Husband - 20 Oz Tumbler",2F-5232-03M8,7,0,0.12%,0.00%,7,0,0.10%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0CHJ1V1RR,"NewEleven Fathers Day Gift For Dad, Men - Funny Birthday Gifts For Dad, Men, Car Guys - Unique Present Idea For Father, Husband, Uncle, Guys From Daughter, Son, Kids, Wife - 20 Oz Tumbler",0I-V2OD-GO56,6,0,0.11%,0.00%,7,0,0.10%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$14.98,$0.00,1,0
B0D8699Y17,B0CJ2CNDQT,"NewEleven Gifts For Aunt From Niece, Nephew - Cool Gifts For New Aunt, Auntie, Sister - Auntie Birthday Gift - Announcement, Promoted To Aunty - 16 Oz Coffee Glass",92-KAM5-CE6S,14,0,0.25%,0.00%,17,0,0.24%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$14.98,$0.00,1,0
B0F9W75LLW,B0CJX4XSXB,"NewEleven Gifts For Mom - Birthday Gifts For Mom From Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas For Mother, Mother In Law, Wife, New Mama - 20 Oz Tumbler",S8-FINW-47HP,17,0,0.30%,0.00%,18,0,0.25%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0CQ2K12H3,"NewEleven Gifts For Grandma - Grandma Gifts From Granddaughter, Grandson - Birthday Gift For Grandmother, Nana, Gigi, Mimi, Grammy From Grandchildren, Grandchild - 20 Oz Tumbler",RR-GSRH-DCUL,4,0,0.07%,0.00%,4,0,0.06%,0.00%,66.67%,0.00%,1,0,25.00%,0.00%,$17.98,$0.00,1,0
B0F9W75LLW,B0CQ4X98YF,"NewEleven Fathers Day Gift For Grandpa - Grandpa Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Granddad, Promoted To Granddad, Grandchildren - 20 Oz Tumbler",IW-TRN7-KQLA,10,0,0.18%,0.00%,14,0,0.19%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0CRDFWF44,"NewEleven Fathers Day Gift For Him - Birthday Gifts For Men, Funny Gift For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son – 20 Oz Tumbler",A5-0R5N-261B,6,0,0.11%,0.00%,8,0,0.11%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$19.98,$0.00,1,0
B0F9W75LLW,B0CRKR75LJ,"NewEleven Gifts For Grandma - Grandmother Birthday Gifts, Gift for Grandma From Granddaughter Grandson - Presents For Nana, Gigi, Mimi, Grammy, New Grandmother - 20 Oz Tumbler",XF-QHNV-2YN6,6,0,0.11%,0.00%,6,0,0.08%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$16.98,$0.00,1,0
B0F8VCZ61V,B0CYSTZG5R,"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bachelorette Party, Engagement Gift For Women - Gift For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass",UH-A4QB-NCR6,4,0,0.07%,0.00%,4,0,0.06%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$9.99,$0.00,1,0
B0DVYKZQJ5,B0D2NSHWZK,"NewEleven Gifts For Godmother - Will You Be My Godmother From GodChild - Pregnancy Announcement Gifts For Godmom, Godparents - 16 Oz Coffee Glass",J5-EJIM-0Y8E,14,0,0.25%,0.00%,18,0,0.25%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$12.98,$0.00,1,0
B0FFH2DPYK,B0D5YHG24C,"NewEleven 50th Birthday Gifts For Women, 50th Birthday Decorations, 50 Years Old Gifts For Her, Sister, Mom, Bestie, 1975 Birthday Gift For Women, Fifties Wine Tumbler - 12 Oz Tumbler",V3-2DHI-A0G1,13,0,0.23%,0.00%,13,0,0.18%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,$16.98,$0.00,1,0
B0DPKY9KZ1,B0D83SHR3X,"NewEleven Gifts for Book Lovers, Reading Accessories Gift, Bookish Gifts Candles for Women Her, Books Club Gift, Bookish Items Presents for Readers Librarians Bookworm - Reading Book Candle",G3-8OQB-7E7S,5,1,0.09%,1.32%,5,1,0.07%,1.05%,100.00%,0.00%,1,0,20.00%,0.00%,$17.98,$0.00,1,0
B0DKDWHJ2P,B0DCJQ2SKV,"NewEleven Gifts For Mom, New Mom – 2025 Pregnancy Gifts For First Time Mother, Pregnant, Expecting Mama, Mother To Be, Mama, Mommy To Be - 16 Oz Coffee Glass",F5-C0C3-Z1JN,16,0,0.28%,0.00%,16,0,0.22%,0.00%,100.00%,0.00%,1,0,6.25%,0.00%,$12.99,$0.00,1,0
B0FD9QBGZH,B0DM61B4F2,"NewEleven 1985 40th Birthday Gifts For Women - 40 Year Old Birthday Gifts Idea For Women, Her, Mom, Wife - Turning 40 Gift For Woman - 20 Oz Tumbler",1Y-PY2P-6Q4W,20,0,0.35%,0.00%,21,0,0.29%,0.00%,100.00%,0.00%,1,0,5.00%,0.00%,$21.98,$0.00,1,0
B0DQ42YY8T,B0DQ42YY8T,"NewEleven Gifts for Women, Gift for Her, Mom, Friends, A Year of Promises of God Bible Scripture Memory Verse Cards Set of 52 - Christian, Religious, Inspirational Gifts for Women",GQ-R013-PDDU,6,0,0.11%,0.00%,9,0,0.13%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$9.98,$0.00,1,0
B0F4CLW9JM,B0DR1SNKVX,"NewEleven Engagement Gifts for Couples 2025 - Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gift, Glass Christmas Ornaments",4L-EMQE-OQ2Y,1,0,0.02%,0.00%,1,0,0.01%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$9.99,$0.00,1,0
B0FFGT9TWF,B0DVSJLHZN,"NewEleven Teacher Appreciation Gifts For Women, Thank You Gift for Teachers, Inspirational School Teacher Gifts from Students for Birthday, Retirement, Bible Jar For Teachers with 92 Bible Verses",W1-8IDB-BZ73,9,1,0.16%,1.32%,12,2,0.17%,2.11%,100.00%,0.00%,1,0,11.11%,0.00%,$17.98,$0.00,1,0
B0F8HV7YGQ,B0F17MLPQ4,"NewEleven Grandpa Gifts - Fathers Day Gift For Grandpa, Birthday Gifts For Grandfather, Papa - Grandfather Gift Ideas From Granddaughter, Grandson, Kids - 20 Oz Tumbler",M0-BMOU-WK4K,2,0,0.04%,0.00%,2,0,0.03%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$16.98,$0.00,1,0
B0FG7QMV1Y,B0F3C9BMFZ,"NewEleven Retirement Gifts - Retirement Gift for Woman, Farewell Gift, Goodbye Present for Men, Women - Going Away, Goodbye Gifts for Coworkers - Candle",WY-FHPL-MTWW,11,0,0.19%,0.00%,13,0,0.18%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,$11.98,$0.00,1,0
B0FHKT7T9Q,B0F5B1ZFQW,"NewEleven Gifts For Dad - Dad Birthday Card, Funny Present, Fathers Day Card For Dads From Daughter, Son, Kids - Unique Birthday, Father's Day Gift - Humorous Greeting Cards",92-DVSY-QP6W,3,0,0.05%,0.00%,4,0,0.06%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$7.99,$0.00,1,0
B0FHKT7T9Q,B0FC5MVV3Q,"NewEleven Birthday Gifts For Women - Humorous Message, Funny Birthday Gift Card For Men, Women, Dad, Mom, Brother, Sister, Friends, Family - Greeting Card",H4-ZU99-Z57Y,28,0,0.49%,0.00%,29,0,0.40%,0.00%,100.00%,0.00%,1,0,3.57%,0.00%,$5.99,$0.00,1,0
B0FH6R5YTH,B0FC5TLHKZ,"NewEleven Funny Boss Gifts - Appreciaton Card, Boss Birthday Card For Men, Women, Manager - Supervisor Gifts For Women From Coworker, Colleague - Greeting Card",RT-64X6-JD53,14,1,0.25%,1.32%,18,1,0.25%,1.05%,100.00%,100.00%,1,0,7.14%,0.00%,$4.99,$0.00,1,0
B0FH6R5YTH,B0FC5W1QX7,"NewEleven Boss Gifts For Women, Men - Boss Birthday Card, Thank You Gift, Heartfelt Message For Leader - Appreciation Present For Manager Form Colleague, Coworker - Greeting Card",SS-6UAT-LTMJ,14,0,0.25%,0.00%,17,0,0.24%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,$4.99,$0.00,1,0
B0FH6R5YTH,B0FC6158DB,"NewEleven Best Friends Gift - Heartfelt Message, Birthday Card For Friend - Best Friend Birthday Gifts For Women, Men, Meaningful Gift From Friends - Greeting Card",6B-3XRW-U6OQ,61,3,1.07%,3.95%,80,4,1.11%,4.21%,98.53%,100.00%,1,0,1.64%,0.00%,$7.99,$0.00,1,0
B0FH6R5YTH,B0FC65ZB93,"NewEleven Gift For Boss - Thank You Boss Gifts For Women, Men, Leader - Meaningful Present, Appreciation Gifts For Boss From Coworker, Staff - Greeting Card",S6-VP1K-5XOQ,15,0,0.26%,0.00%,15,0,0.21%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$5.99,$0.00,1,0
B0FH6R5YTH,B0FC68NMQ2,"NewEleven Farewell Gifts For Coworkers - Coworker Leaving Gifts For Women, Goodbye Gift Card, Going Away Gift For Colleague, Work Bestie - Greeting Card",UO-G2CF-RBYF,24,0,0.42%,0.00%,29,0,0.40%,0.00%,100.00%,0.00%,1,0,4.17%,0.00%,$5.99,$0.00,1,0
B0FHBBJ3JH,B0FC6DQZCQ,"NewEleven Wedding Gifts For Couples 2025 - Funny Wedding Card For Bride And Groom, Newly Wed Gifts For Couple - Meaningful Present From Friend And Family - Greeting Card",DP-MOZ6-JMS1,10,0,0.18%,0.00%,11,0,0.15%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,$4.99,$0.00,1,0
